Recipe ID,Recipe Name,shared_molecule_Compound_ID,Compound_CAS_Number
R000005,Fish and Chips,174,623-42-7
R000005,Fish and Chips,177,127-91-3
R000005,Fish and Chips,183,141-79-7
R000005,Fish and Chips,703,98-01-1
R000005,Fish and Chips,704,10482-56-1
R000005,Fish and Chips,198,109-52-4
R000005,Fish and Chips,199,2463-77-6
R000005,Fish and Chips,460,97-61-0
R000005,Fish and Chips,203,3391-86-4
R000005,Fish and Chips,204,106-44-5
R000005,Fish and Chips,719,79-09-4
R000005,Fish and Chips,211,13360-64-0
R000005,Fish and Chips,218,705-86-2
R000005,Fish and Chips,220,3208-16-0
R000005,Fish and Chips,378,546-79-2
R000005,Fish and Chips,734,122-78-1
R000005,Fish and Chips,549,503-74-2
R000005,Fish and Chips,224,95-48-7
R000005,Fish and Chips,737,103-82-2
R000005,Fish and Chips,229,57-10-3
R000005,Fish and Chips,742,74-93-1
R000005,Fish and Chips,40,109-08-0
R000005,Fish and Chips,243,142-62-1
R000005,Fish and Chips,756,589-98-0
R000005,Fish and Chips,249,110-86-1
R000005,Fish and Chips,764,96-17-3
R000005,Fish and Chips,299,112-05-0
R000005,Fish and Chips,772,590-86-3
R000005,Fish and Chips,273,80-26-2
R000005,Fish and Chips,786,616-25-1
R000005,Fish and Chips,275,143-07-7
R000005,Fish and Chips,793,99-83-2
R000005,Fish and Chips,282,121-33-5
R000005,Fish and Chips,798,111-27-3
R000005,Fish and Chips,800,109-94-4
R000005,Fish and Chips,292,111-87-5
R000005,Fish and Chips,806,78-83-1
R000005,Fish and Chips,295,93-15-2
R000005,Fish and Chips,298,64-18-6
R000005,Fish and Chips,811,544-63-8
R000005,Fish and Chips,822,90-02-8
R000005,Fish and Chips,827,497-03-0
R000005,Fish and Chips,317,141-78-6
R000005,Fish and Chips,322,67-64-1
R000005,Fish and Chips,841,32736-91-7
R000005,Fish and Chips,847,119-36-8
R000005,Fish and Chips,338,98-00-0
R000005,Fish and Chips,340,90-12-0
R000005,Fish and Chips,346,23696-85-7
R000005,Fish and Chips,867,101-41-7
R000005,Fish and Chips,357,79-31-2
R000005,Fish and Chips,871,23747-48-0
R000005,Fish and Chips,361,586-62-9
R000005,Fish and Chips,890,14667-55-1
R000005,Fish and Chips,893,600-14-6
R000005,Fish and Chips,384,116-53-0
R000005,Fish and Chips,909,110-43-0
R000005,Fish and Chips,400,111-70-6
R000005,Fish and Chips,913,107-92-6
R000005,Fish and Chips,918,107-87-9
R000005,Fish and Chips,413,557-48-2
R000005,Fish and Chips,926,108-50-9
R000005,Fish and Chips,927,83-34-1
R000005,Fish and Chips,241,706-14-9
R000005,Fish and Chips,424,3777-69-3
R000005,Fish and Chips,431,99999-08-0
R000005,Fish and Chips,434,115-95-7
R000005,Fish and Chips,435,36653-82-4
R000005,Fish and Chips,670,112-31-2
R000005,Fish and Chips,442,7212-44-4
R000005,Fish and Chips,445,123-15-9
R000005,Fish and Chips,958,123-72-8
R000005,Fish and Chips,972,1669-44-9
R000005,Fish and Chips,466,108-39-4
R000005,Fish and Chips,985,100-42-5
R000005,Fish and Chips,990,620-02-0
R000005,Fish and Chips,490,7783-06-04
R000005,Fish and Chips,1004,123-38-6
R000005,Fish and Chips,1012,99-87-6
R000005,Fish and Chips,1013,110-62-3
R000005,Fish and Chips,1015,106-25-2
R000006,Welsh Rarebit,512,123-29-5
R000006,Welsh Rarebit,519,93-58-3
R000006,Welsh Rarebit,1033,78-93-3
R000006,Welsh Rarebit,524,124-07-2
R000006,Welsh Rarebit,1040,60-12-8
R000006,Welsh Rarebit,1046,513-86-0
R000006,Welsh Rarebit,1049,67-63-0
R000006,Welsh Rarebit,1054,2463-63-0
R000006,Welsh Rarebit,37,122-00-9
R000006,Welsh Rarebit,40,109-08-0
R000006,Welsh Rarebit,554,124-19-6
R000006,Welsh Rarebit,556,123-32-0
R000006,Welsh Rarebit,1069,515-00-4
R000006,Welsh Rarebit,56,123-92-2
R000006,Welsh Rarebit,1082,143-08-8
R000006,Welsh Rarebit,1091,93-89-0
R000006,Welsh Rarebit,1092,99-85-4
R000006,Welsh Rarebit,69,3301-94-8
R000006,Welsh Rarebit,1101,6789-88-4
R000006,Welsh Rarebit,1102,543-49-7
R000006,Welsh Rarebit,1104,90-05-1
R000006,Welsh Rarebit,595,111-13-7
R000006,Welsh Rarebit,599,75-18-3
R000006,Welsh Rarebit,600,71-23-8
R000006,Welsh Rarebit,602,470-82-6
R000006,Welsh Rarebit,442,7212-44-4
R000006,Welsh Rarebit,606,103-45-7
R000006,Welsh Rarebit,610,142-92-7
R000006,Welsh Rarebit,107,1072-83-9
R000006,Welsh Rarebit,108,78-84-2
R000006,Welsh Rarebit,628,99-86-5
R000006,Welsh Rarebit,118,821-55-6
R000006,Welsh Rarebit,413,557-48-2
R000006,Welsh Rarebit,121,98-85-1
R000006,Welsh Rarebit,136,123-51-3
R000006,Welsh Rarebit,620,94-59-7
R000006,Welsh Rarebit,143,35044-68-9
R000006,Welsh Rarebit,657,124-13-0
R000006,Welsh Rarebit,794,689-67-8
R000006,Welsh Rarebit,670,112-31-2
R000006,Welsh Rarebit,159,6789-80-6
R000006,Welsh Rarebit,673,123-35-3
R000006,Welsh Rarebit,676,123-08-0
R000006,Welsh Rarebit,165,97-53-0
R000006,Welsh Rarebit,166,112-30-1
R000006,Welsh Rarebit,174,623-42-7
R000006,Welsh Rarebit,177,127-91-3
R000006,Welsh Rarebit,183,141-79-7
R000006,Welsh Rarebit,704,10482-56-1
R000006,Welsh Rarebit,800,109-94-4
R000006,Welsh Rarebit,198,109-52-4
R000006,Welsh Rarebit,199,2463-77-6
R000006,Welsh Rarebit,203,3391-86-4
R000006,Welsh Rarebit,204,106-44-5
R000006,Welsh Rarebit,719,79-09-4
R000006,Welsh Rarebit,211,13360-64-0
R000006,Welsh Rarebit,215,65-85-0
R000006,Welsh Rarebit,218,705-86-2
R000006,Welsh Rarebit,378,546-79-2
R000006,Welsh Rarebit,734,122-78-1
R000006,Welsh Rarebit,549,503-74-2
R000006,Welsh Rarebit,737,103-82-2
R000006,Welsh Rarebit,229,57-10-3
R000006,Welsh Rarebit,742,74-93-1
R000006,Welsh Rarebit,748,111-61-5
R000006,Welsh Rarebit,978,106-68-3
R000006,Welsh Rarebit,1064,108-95-2
R000006,Welsh Rarebit,243,142-62-1
R000006,Welsh Rarebit,249,110-86-1
R000006,Welsh Rarebit,764,96-17-3
R000006,Welsh Rarebit,771,69-72-7
R000006,Welsh Rarebit,772,590-86-3
R000006,Welsh Rarebit,813,698-76-0
R000006,Welsh Rarebit,273,80-26-2
R000006,Welsh Rarebit,786,616-25-1
R000006,Welsh Rarebit,275,143-07-7
R000006,Welsh Rarebit,793,99-83-2
R000006,Welsh Rarebit,282,121-33-5
R000006,Welsh Rarebit,798,111-27-3
R000006,Welsh Rarebit,288,71-36-3
R000006,Welsh Rarebit,292,111-87-5
R000006,Welsh Rarebit,806,78-83-1
R000006,Welsh Rarebit,295,93-15-2
R000006,Welsh Rarebit,298,64-18-6
R000006,Welsh Rarebit,811,544-63-8
R000006,Welsh Rarebit,301,106-32-1
R000006,Welsh Rarebit,822,90-02-8
R000006,Welsh Rarebit,827,497-03-0
R000006,Welsh Rarebit,317,141-78-6
R000006,Welsh Rarebit,841,32736-91-7
R000006,Welsh Rarebit,847,119-36-8
R000006,Welsh Rarebit,338,98-00-0
R000006,Welsh Rarebit,340,90-12-0
R000006,Welsh Rarebit,346,23696-85-7
R000006,Welsh Rarebit,867,101-41-7
R000006,Welsh Rarebit,357,79-31-2
R000006,Welsh Rarebit,358,334-48-5
R000006,Welsh Rarebit,361,586-62-9
R000006,Welsh Rarebit,890,14667-55-1
R000006,Welsh Rarebit,893,600-14-6
R000006,Welsh Rarebit,299,112-05-0
R000006,Welsh Rarebit,384,116-53-0
R000006,Welsh Rarebit,391,30361-28-5
R000006,Welsh Rarebit,909,110-43-0
R000006,Welsh Rarebit,398,108-29-2
R000006,Welsh Rarebit,400,111-70-6
R000006,Welsh Rarebit,913,107-92-6
R000006,Welsh Rarebit,918,107-87-9
R000006,Welsh Rarebit,920,2628-17-3
R000006,Welsh Rarebit,922,104-76-7
R000006,Welsh Rarebit,410,25152-84-5
R000006,Welsh Rarebit,926,108-50-9
R000006,Welsh Rarebit,927,83-34-1
R000006,Welsh Rarebit,241,706-14-9
R000006,Welsh Rarebit,424,3777-69-3
R000006,Welsh Rarebit,431,99999-08-0
R000006,Welsh Rarebit,434,115-95-7
R000006,Welsh Rarebit,435,36653-82-4
R000006,Welsh Rarebit,158,112-80-1
R000006,Welsh Rarebit,954,106-24-1
R000006,Welsh Rarebit,445,123-15-9
R000006,Welsh Rarebit,958,123-72-8
R000006,Welsh Rarebit,460,97-61-0
R000006,Welsh Rarebit,974,75-07-0
R000006,Welsh Rarebit,466,108-39-4
R000006,Welsh Rarebit,980,6032-29-7
R000006,Welsh Rarebit,761,928-96-1
R000006,Welsh Rarebit,985,100-42-5
R000006,Welsh Rarebit,990,620-02-0
R000006,Welsh Rarebit,996,26489-01-0
R000006,Welsh Rarebit,1004,123-38-6
R000006,Welsh Rarebit,1012,99-87-6
R000006,Welsh Rarebit,1013,110-62-3
R000006,Welsh Rarebit,1015,106-25-2
R000006,Welsh Rarebit,1018,112-37-8
R000006,Welsh Rarebit,1023,623-36-9
R000007,Yorkshire Pudding,512,123-29-5
R000007,Yorkshire Pudding,524,124-07-2
R000007,Yorkshire Pudding,1040,60-12-8
R000007,Yorkshire Pudding,1049,67-63-0
R000007,Yorkshire Pudding,1054,2463-63-0
R000007,Yorkshire Pudding,550,13925-00-3
R000007,Yorkshire Pudding,40,109-08-0
R000007,Yorkshire Pudding,554,124-19-6
R000007,Yorkshire Pudding,556,123-32-0
R000007,Yorkshire Pudding,947,556-82-1
R000007,Yorkshire Pudding,1064,108-95-2
R000007,Yorkshire Pudding,56,123-92-2
R000007,Yorkshire Pudding,1082,143-08-8
R000007,Yorkshire Pudding,62,142-83-6
R000007,Yorkshire Pudding,1091,93-89-0
R000007,Yorkshire Pudding,1102,543-49-7
R000007,Yorkshire Pudding,1104,90-05-1
R000007,Yorkshire Pudding,595,111-13-7
R000007,Yorkshire Pudding,599,75-18-3
R000007,Yorkshire Pudding,600,71-23-8
R000007,Yorkshire Pudding,90,89-78-1
R000007,Yorkshire Pudding,442,7212-44-4
R000007,Yorkshire Pudding,107,1072-83-9
R000007,Yorkshire Pudding,108,78-84-2
R000007,Yorkshire Pudding,118,821-55-6
R000007,Yorkshire Pudding,136,123-51-3
R000007,Yorkshire Pudding,143,35044-68-9
R000007,Yorkshire Pudding,657,124-13-0
R000007,Yorkshire Pudding,667,15707-23-0
R000007,Yorkshire Pudding,282,121-33-5
R000007,Yorkshire Pudding,670,112-31-2
R000007,Yorkshire Pudding,166,112-30-1
R000007,Yorkshire Pudding,174,623-42-7
R000007,Yorkshire Pudding,177,127-91-3
R000007,Yorkshire Pudding,183,141-79-7
R000007,Yorkshire Pudding,704,10482-56-1
R000007,Yorkshire Pudding,198,109-52-4
R000007,Yorkshire Pudding,199,2463-77-6
R000007,Yorkshire Pudding,203,3391-86-4
R000007,Yorkshire Pudding,204,106-44-5
R000007,Yorkshire Pudding,719,79-09-4
R000007,Yorkshire Pudding,211,13360-64-0
R000007,Yorkshire Pudding,215,65-85-0
R000007,Yorkshire Pudding,218,705-86-2
R000007,Yorkshire Pudding,220,3208-16-0
R000007,Yorkshire Pudding,734,122-78-1
R000007,Yorkshire Pudding,224,95-48-7
R000007,Yorkshire Pudding,229,57-10-3
R000007,Yorkshire Pudding,742,74-93-1
R000007,Yorkshire Pudding,231,3149-28-8
R000007,Yorkshire Pudding,748,111-61-5
R000007,Yorkshire Pudding,466,108-39-4
R000007,Yorkshire Pudding,241,706-14-9
R000007,Yorkshire Pudding,243,142-62-1
R000007,Yorkshire Pudding,249,110-86-1
R000007,Yorkshire Pudding,764,96-17-3
R000007,Yorkshire Pudding,299,112-05-0
R000007,Yorkshire Pudding,772,590-86-3
R000007,Yorkshire Pudding,786,616-25-1
R000007,Yorkshire Pudding,275,143-07-7
R000007,Yorkshire Pudding,794,689-67-8
R000007,Yorkshire Pudding,798,111-27-3
R000007,Yorkshire Pudding,800,109-94-4
R000007,Yorkshire Pudding,292,111-87-5
R000007,Yorkshire Pudding,806,78-83-1
R000007,Yorkshire Pudding,298,64-18-6
R000007,Yorkshire Pudding,811,544-63-8
R000007,Yorkshire Pudding,813,698-76-0
R000007,Yorkshire Pudding,818,3188-00-9
R000007,Yorkshire Pudding,822,90-02-8
R000007,Yorkshire Pudding,827,497-03-0
R000007,Yorkshire Pudding,317,141-78-6
R000007,Yorkshire Pudding,841,32736-91-7
R000007,Yorkshire Pudding,333,110-19-0
R000007,Yorkshire Pudding,847,119-36-8
R000007,Yorkshire Pudding,1080,774-64-1
R000007,Yorkshire Pudding,338,98-00-0
R000007,Yorkshire Pudding,340,90-12-0
R000007,Yorkshire Pudding,346,23696-85-7
R000007,Yorkshire Pudding,357,79-31-2
R000007,Yorkshire Pudding,871,23747-48-0
R000007,Yorkshire Pudding,890,14667-55-1
R000007,Yorkshire Pudding,893,600-14-6
R000007,Yorkshire Pudding,909,110-43-0
R000007,Yorkshire Pudding,398,108-29-2
R000007,Yorkshire Pudding,911,1122-62-9
R000007,Yorkshire Pudding,400,111-70-6
R000007,Yorkshire Pudding,913,107-92-6
R000007,Yorkshire Pudding,918,107-87-9
R000007,Yorkshire Pudding,413,557-48-2
R000007,Yorkshire Pudding,926,108-50-9
R000007,Yorkshire Pudding,927,83-34-1
R000007,Yorkshire Pudding,419,64-17-5
R000007,Yorkshire Pudding,424,3777-69-3
R000007,Yorkshire Pudding,431,99999-08-0
R000007,Yorkshire Pudding,435,36653-82-4
R000007,Yorkshire Pudding,158,112-80-1
R000007,Yorkshire Pudding,440,582-24-1
R000007,Yorkshire Pudding,954,106-24-1
R000007,Yorkshire Pudding,445,123-15-9
R000007,Yorkshire Pudding,958,123-72-8
R000007,Yorkshire Pudding,972,1669-44-9
R000007,Yorkshire Pudding,978,106-68-3
R000007,Yorkshire Pudding,985,100-42-5
R000007,Yorkshire Pudding,990,620-02-0
R000007,Yorkshire Pudding,490,7783-06-04
R000007,Yorkshire Pudding,1004,123-38-6
R000007,Yorkshire Pudding,1013,110-62-3
R000007,Yorkshire Pudding,1023,623-36-9
R000008,Banoffee Pie,512,123-29-5
R000008,Banoffee Pie,519,93-58-3
R000008,Banoffee Pie,524,124-07-2
R000008,Banoffee Pie,1040,60-12-8
R000008,Banoffee Pie,1046,513-86-0
R000008,Banoffee Pie,1049,67-63-0
R000008,Banoffee Pie,1054,2463-63-0
R000008,Banoffee Pie,1064,108-95-2
R000008,Banoffee Pie,554,124-19-6
R000008,Banoffee Pie,556,123-32-0
R000008,Banoffee Pie,45,2111-75-3
R000008,Banoffee Pie,56,123-92-2
R000008,Banoffee Pie,1082,143-08-8
R000008,Banoffee Pie,573,2639-63-6
R000008,Banoffee Pie,1091,93-89-0
R000008,Banoffee Pie,1092,99-85-4
R000008,Banoffee Pie,69,3301-94-8
R000008,Banoffee Pie,586,78-70-6
R000008,Banoffee Pie,1101,6789-88-4
R000008,Banoffee Pie,1102,543-49-7
R000008,Banoffee Pie,1104,90-05-1
R000008,Banoffee Pie,595,111-13-7
R000008,Banoffee Pie,599,75-18-3
R000008,Banoffee Pie,600,71-23-8
R000008,Banoffee Pie,602,470-82-6
R000008,Banoffee Pie,442,7212-44-4
R000008,Banoffee Pie,606,103-45-7
R000008,Banoffee Pie,609,13419-69-7
R000008,Banoffee Pie,610,142-92-7
R000008,Banoffee Pie,101,87-44-5
R000008,Banoffee Pie,107,1072-83-9
R000008,Banoffee Pie,108,78-84-2
R000008,Banoffee Pie,628,99-86-5
R000008,Banoffee Pie,118,821-55-6
R000008,Banoffee Pie,413,557-48-2
R000008,Banoffee Pie,136,123-51-3
R000008,Banoffee Pie,620,94-59-7
R000008,Banoffee Pie,143,35044-68-9
R000008,Banoffee Pie,657,124-13-0
R000008,Banoffee Pie,794,689-67-8
R000008,Banoffee Pie,670,112-31-2
R000008,Banoffee Pie,671,64-19-7
R000008,Banoffee Pie,673,123-35-3
R000008,Banoffee Pie,166,112-30-1
R000008,Banoffee Pie,680,141-12-8
R000008,Banoffee Pie,171,79-92-5
R000008,Banoffee Pie,174,623-42-7
R000008,Banoffee Pie,177,127-91-3
R000008,Banoffee Pie,183,141-79-7
R000008,Banoffee Pie,704,10482-56-1
R000008,Banoffee Pie,288,71-36-3
R000008,Banoffee Pie,198,109-52-4
R000008,Banoffee Pie,199,2463-77-6
R000008,Banoffee Pie,203,3391-86-4
R000008,Banoffee Pie,204,106-44-5
R000008,Banoffee Pie,719,79-09-4
R000008,Banoffee Pie,720,586-82-3
R000008,Banoffee Pie,211,13360-64-0
R000008,Banoffee Pie,215,65-85-0
R000008,Banoffee Pie,218,705-86-2
R000008,Banoffee Pie,378,546-79-2
R000008,Banoffee Pie,734,122-78-1
R000008,Banoffee Pie,229,57-10-3
R000008,Banoffee Pie,742,74-93-1
R000008,Banoffee Pie,978,106-68-3
R000008,Banoffee Pie,40,109-08-0
R000008,Banoffee Pie,243,142-62-1
R000008,Banoffee Pie,756,589-98-0
R000008,Banoffee Pie,249,110-86-1
R000008,Banoffee Pie,764,96-17-3
R000008,Banoffee Pie,299,112-05-0
R000008,Banoffee Pie,772,590-86-3
R000008,Banoffee Pie,1069,515-00-4
R000008,Banoffee Pie,784,105-87-3
R000008,Banoffee Pie,273,80-26-2
R000008,Banoffee Pie,786,616-25-1
R000008,Banoffee Pie,275,143-07-7
R000008,Banoffee Pie,793,99-83-2
R000008,Banoffee Pie,282,121-33-5
R000008,Banoffee Pie,798,111-27-3
R000008,Banoffee Pie,800,109-94-4
R000008,Banoffee Pie,292,111-87-5
R000008,Banoffee Pie,806,78-83-1
R000008,Banoffee Pie,298,64-18-6
R000008,Banoffee Pie,811,544-63-8
R000008,Banoffee Pie,301,106-32-1
R000008,Banoffee Pie,822,90-02-8
R000008,Banoffee Pie,827,497-03-0
R000008,Banoffee Pie,317,141-78-6
R000008,Banoffee Pie,841,32736-91-7
R000008,Banoffee Pie,333,110-19-0
R000008,Banoffee Pie,847,119-36-8
R000008,Banoffee Pie,338,98-00-0
R000008,Banoffee Pie,340,90-12-0
R000008,Banoffee Pie,346,23696-85-7
R000008,Banoffee Pie,357,79-31-2
R000008,Banoffee Pie,358,334-48-5
R000008,Banoffee Pie,361,586-62-9
R000008,Banoffee Pie,890,14667-55-1
R000008,Banoffee Pie,893,600-14-6
R000008,Banoffee Pie,909,110-43-0
R000008,Banoffee Pie,398,108-29-2
R000008,Banoffee Pie,400,111-70-6
R000008,Banoffee Pie,913,107-92-6
R000008,Banoffee Pie,918,107-87-9
R000008,Banoffee Pie,920,2628-17-3
R000008,Banoffee Pie,922,104-76-7
R000008,Banoffee Pie,410,25152-84-5
R000008,Banoffee Pie,926,108-50-9
R000008,Banoffee Pie,927,83-34-1
R000008,Banoffee Pie,419,64-17-5
R000008,Banoffee Pie,241,706-14-9
R000008,Banoffee Pie,424,3777-69-3
R000008,Banoffee Pie,426,89-83-8
R000008,Banoffee Pie,431,99999-08-0
R000008,Banoffee Pie,435,36653-82-4
R000008,Banoffee Pie,158,112-80-1
R000008,Banoffee Pie,438,19317-11-4
R000008,Banoffee Pie,954,106-24-1
R000008,Banoffee Pie,159,6789-80-6
R000008,Banoffee Pie,445,123-15-9
R000008,Banoffee Pie,958,123-72-8
R000008,Banoffee Pie,461,562-74-3
R000008,Banoffee Pie,466,108-39-4
R000008,Banoffee Pie,980,6032-29-7
R000008,Banoffee Pie,761,928-96-1
R000008,Banoffee Pie,985,100-42-5
R000008,Banoffee Pie,990,620-02-0
R000008,Banoffee Pie,996,26489-01-0
R000008,Banoffee Pie,1004,123-38-6
R000008,Banoffee Pie,1012,99-87-6
R000008,Banoffee Pie,1013,110-62-3
R000008,Banoffee Pie,1015,106-25-2
R000008,Banoffee Pie,504,138-87-4
R000008,Banoffee Pie,1018,112-37-8
R000009,Battenburg Cake,512,123-29-5
R000009,Battenburg Cake,519,93-58-3
R000009,Battenburg Cake,521,17283-81-7
R000009,Battenburg Cake,524,124-07-2
R000009,Battenburg Cake,1040,60-12-8
R000009,Battenburg Cake,600,71-23-8
R000009,Battenburg Cake,1046,513-86-0
R000009,Battenburg Cake,24,112-66-3
R000009,Battenburg Cake,1049,67-63-0
R000009,Battenburg Cake,27,95-16-9
R000009,Battenburg Cake,602,470-82-6
R000009,Battenburg Cake,30,80-27-3
R000009,Battenburg Cake,973,2497-18-9
R000009,Battenburg Cake,40,109-08-0
R000009,Battenburg Cake,554,124-19-6
R000009,Battenburg Cake,1067,470-67-7
R000009,Battenburg Cake,556,123-32-0
R000009,Battenburg Cake,45,2111-75-3
R000009,Battenburg Cake,922,104-76-7
R000009,Battenburg Cake,947,556-82-1
R000009,Battenburg Cake,1064,108-95-2
R000009,Battenburg Cake,1033,78-93-3
R000009,Battenburg Cake,56,123-92-2
R000009,Battenburg Cake,1082,143-08-8
R000009,Battenburg Cake,573,2639-63-6
R000009,Battenburg Cake,62,142-83-6
R000009,Battenburg Cake,1091,93-89-0
R000009,Battenburg Cake,1092,99-85-4
R000009,Battenburg Cake,581,104-50-7
R000009,Battenburg Cake,1095,105-91-9
R000009,Battenburg Cake,586,78-70-6
R000009,Battenburg Cake,1101,6789-88-4
R000009,Battenburg Cake,1102,543-49-7
R000009,Battenburg Cake,1104,90-05-1
R000009,Battenburg Cake,595,111-13-7
R000009,Battenburg Cake,599,75-18-3
R000009,Battenburg Cake,88,4630-07-03
R000009,Battenburg Cake,90,89-78-1
R000009,Battenburg Cake,954,106-24-1
R000009,Battenburg Cake,606,103-45-7
R000009,Battenburg Cake,609,13419-69-7
R000009,Battenburg Cake,610,142-92-7
R000009,Battenburg Cake,611,100-51-6
R000009,Battenburg Cake,101,87-44-5
R000009,Battenburg Cake,107,1072-83-9
R000009,Battenburg Cake,108,78-84-2
R000009,Battenburg Cake,628,99-86-5
R000009,Battenburg Cake,118,821-55-6
R000009,Battenburg Cake,136,123-51-3
R000009,Battenburg Cake,620,94-59-7
R000009,Battenburg Cake,143,35044-68-9
R000009,Battenburg Cake,657,124-13-0
R000009,Battenburg Cake,69,3301-94-8
R000009,Battenburg Cake,794,689-67-8
R000009,Battenburg Cake,158,112-80-1
R000009,Battenburg Cake,159,6789-80-6
R000009,Battenburg Cake,673,123-35-3
R000009,Battenburg Cake,162,491-09-8
R000009,Battenburg Cake,165,97-53-0
R000009,Battenburg Cake,166,112-30-1
R000009,Battenburg Cake,680,141-12-8
R000009,Battenburg Cake,682,16491-36-4
R000009,Battenburg Cake,171,79-92-5
R000009,Battenburg Cake,174,623-42-7
R000009,Battenburg Cake,177,127-91-3
R000009,Battenburg Cake,1054,2463-63-0
R000009,Battenburg Cake,183,141-79-7
R000009,Battenburg Cake,703,98-01-1
R000009,Battenburg Cake,704,10482-56-1
R000009,Battenburg Cake,800,109-94-4
R000009,Battenburg Cake,198,109-52-4
R000009,Battenburg Cake,199,2463-77-6
R000009,Battenburg Cake,203,3391-86-4
R000009,Battenburg Cake,204,106-44-5
R000009,Battenburg Cake,719,79-09-4
R000009,Battenburg Cake,720,586-82-3
R000009,Battenburg Cake,211,13360-64-0
R000009,Battenburg Cake,215,65-85-0
R000009,Battenburg Cake,218,705-86-2
R000009,Battenburg Cake,220,3208-16-0
R000009,Battenburg Cake,890,14667-55-1
R000009,Battenburg Cake,734,122-78-1
R000009,Battenburg Cake,224,95-48-7
R000009,Battenburg Cake,227,134-20-3
R000009,Battenburg Cake,229,57-10-3
R000009,Battenburg Cake,742,74-93-1
