	Index	ALogP	ALogP_MR	Estate_AtomTypes	Estate_AtomValues	Estate_Counts	Estate_Keys	Estate_NumUnknown	Apol	Molecular_Weight	Num_AromaticRings	Num_Atoms	Num_H_Acceptors	Num_H_Donors	Num_Rings	Num_RotatableBonds	Taste	NumChiralCenters
134	134.0	2.082	35.622	"6
12
6
8
8
8
15
34
33"	"2.099
0.628
2.099
1.02
0.812
0.317
-0.685
9.98
8.226"	"0
0
0
0
0
0
2
0
3
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.198
0
2.15
0
0
0
0.628
0
0
-0.685
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.226
9.98
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4532.52	130.185	0.0	9.0	2.0	1.0	0.0	4.0	Bitter	0
135	135.0	2.478	52.911	"6
15
34
16
11
17
11
11
11
11
17
11
11"	"1.587
0.116
11.089
0.776
1.928
1.12
2.015
1.978
1.995
2.04
1.173
1.978
1.865"	"0
0
0
0
0
0
1
0
0
0
0
7
0
0
0
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.587
0
0
0
0
13.802
0
0
0
0.116
0.776
2.294
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.089
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8045.7	170.207	2.0	13.0	1.0	0.0	2.0	1.0	Bitter	0
136	136.0	5.416	130.82	"-1
-1
6
12
12
8
8
12
12
8
10
15
8
12
8
8
18
6
12
8
8
18
8
29
6
29
6
6"	"0
0
2.51
0.816
0.987
1.509
1.531
1.013
0.983
1.395
2.741
1.839
1.338
0.778
1.405
1.432
0.519
2.662
0.973
1.512
1.525
0.678
1.391
2.699
2.392
2.471
2.278
2.278"	"0
0
0
0
0
0
5
0
9
0
1
0
6
0
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
12.121
0
13.042
0
2.741
0
5.552
0
0
1.839
0
0
1.197
0
0
0
0
0
0
0
0
0
0
5.171
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	2.0	12936.4	518.4119999999999	0.0	28.0	2.0	0.0	5.0	1.0	Bitter	0
137	137.0	2.479	40.486999999999995	"6
8
8
8
35
15
34
12
6
6"	"2.072
1.074
0.97
0.576
4.904
-9.e-002
10.795
1.e-002
1.841
1.841"	"0
0
0
0
0
0
3
0
3
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.755
0
2.622
0
0
0
1.e-002
0
0
-9.e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.795
4.904
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5045.78	144.211	0.0	10.0	2.0	0.0	0.0	5.0	Bitter	4
138	138.0	2.491	54.328	"6
12
8
8
12
15
34
8
18
6
6
47"	"2.152
0.587
1.18
1.024
0.177
0.41
11.602
0.758
-0.128
2.036
2.036
4.465"	"0
0
0
0
0
0
3
0
3
0
0
0
2
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.225
0
2.963
0
0
0
0.765
0
0
0.41
0
0
-0.128
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.602
0
0
0
0
0
0
0
0
0
0
0
0
4.465
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7271.74	186.31400000000002	0.0	12.0	2.0	1.0	1.0	1.0	Bitter	1
139	139.0	4.297	58.917	"6
8
8
8
8
8
15
34
35
8
8
8
8
6"	"2.169
1.213
1.225
1.153
0.986
0.603
-1.7e-002
11.147
5.085
0.611
1.011
1.155
1.174
2.145"	"0
0
0
0
0
0
2
0
9
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.315
0
9.135
0
0
0
0
0
0
-1.7e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.147
5.085
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7098.82	200.31799999999998	0.0	14.0	2.0	0.0	0.0	10.0	Bitter	0
140	140.0	2.782	57.166000000000004	"6
12
6
15
34
35
8
8
35
16
11
11
11
11
11"	"1.805
-8.2e-002
1.805
-0.189
11.076
4.961
0.297
0.391
5.358
0.789
1.865
1.898
1.922
1.898
1.865"	"0
0
0
0
0
0
2
0
2
0
0
5
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.611
0
0.688
0
0
9.449
-8.2e-002
0
0
-0.189
0.789
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.076
10.32
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8246.78	208.25400000000002	1.0	15.0	3.0	0.0	1.0	6.0	Bitter	0
141	141.0	4.133	53.153	"6
8
8
8
8
8
8
8
8
8
10
34"	"2.24
1.324
1.383
1.393
1.383
1.359
1.317
1.24
1.094
0.758
1.024
9.978"	"0
0
0
0
0
0
1
0
9
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.24
0
11.256
0
1.024
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.978
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6240.76	170.292	0.0	12.0	1.0	0.0	0.0	9.0	Bitter	2
142	142.0	0.195	47.571000000000005	"6
35
16
16
11
11
16
11
10
10
15
34
33
33
-1"	"1.43
4.861
0.317
2.7e-002
1.444
1.594
0.654
1.55
1.42
1.019
-1.017
10.226
8.388
9.246
0"	"0
0
0
0
0
0
1
0
0
0
2
3
0
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.43
0
0
0
2.44
4.589
0
0
0
-1.017
0.999
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17.635
10.226
4.861
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	1.0	7831.72	216.166	1.0	15.0	4.0	1.0	1.0	3.0	Bitter	0
143	143.0	3.114	59.357	"6
15
10
8
8
18
6
10
7
35
15
34
6
6"	"2.052
1.277
2.13
0.9
0.779
-0.53
1.875
1.687
3.685
5.182
-0.26
10.829
1.419
2.052"	"0
0
0
0
0
0
4
1
2
0
2
0
0
0
0
2
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.399
3.685
1.679
0
3.817
0
0
0
0
1.017
0
0
-0.53
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.829
5.182
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7728.1	196.28599999999997	0.0	14.0	2.0	0.0	0.0	6.0	Bitter	1
144	144.0	1.841	37.034	"6
8
10
10
10
10
10
34"	"2.046
1.017
1.986
1.855
1.718
1.464
0.763
9.647"	"0
0
0
0
0
0
1
0
1
0
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
2.046
0
1.017
0
7.788
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.647
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4817.0	110.154	0.0	8.0	1.0	0.0	0.0	3.0	Bitter	1
145	145.0	3.3680000000000003	60.479	"6
8
8
15
34
35
8
12
6
16
11
11
11
11
11"	"1.974
0.845
0.515
-9.7e-002
11.156
5.159
0.475
0.27
2.064
1.21
2.053
1.999
1.985
1.999
2.053"	"0
0
0
0
0
0
2
0
3
0
0
5
1
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.038
0
1.836
0
0
10.092
0.27
0
0
-9.7e-002
1.21
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.156
5.159
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8415.24	206.28099999999998	1.0	15.0	2.0	0.0	1.0	6.0	Bitter	1
146	146.0	1.819	51.284	"6
15
34
8
8
16
11
16
16
11
11
35
8
35"	"1.604
0.21
10.794
0.582
0.769
1.115
1.935
0.783
0.788
1.886
1.968
5.189
0.297
5.238"	"0
0
0
0
0
0
1
0
3
0
0
3
0
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.604
0
1.649
0
0
5.791
0
0
0
0.21
2.687
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.794
10.428
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7592.76	192.21099999999998	1.0	14.0	3.0	0.0	2.0	3.0	Bitter	0
147	147.0	0.032	66.258	"6
15
7
12
12
-1
8
18
6
18
33
12
-1
35
12
-1
18
8
35
12
-1
15
34
35"	"1.904
0.899
3.997
-0.112
-0.187
0
0.624
-0.472
2.033
-1.193
11.485
-0.298
0
5.682
-6.e-002
0
-0.406
0.609
5.729
-0.568
0
-0.305
12.336
5.543"	"0
0
0
0
0
0
2
1
2
0
0
0
5
0
0
2
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.938
3.997
1.234
0
0
0
-1.224
0
0
0.594
0
0
-2.07
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.485
12.336
16.955
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	9283.84	278.3	0.0	20.0	5.0	1.0	5.0	1.0	Bitter	0
148	148.0	1.0270000000000001	21.616999999999997	"8
47
47"	"0.638
3.652
3.652"	"0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0.638
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7.305
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4024.02	80.1724	0.0	3.0	2.0	2.0	0.0	0.0	Bitter	5
149	149.0	0.94	20.945999999999998	"6
8
8
10
34"	"1.98
0.975
0.708
0.93
9.404"	"0
0
0
0
0
0
1
0
2
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
1.98
0
1.684
0
0.93
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.404
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	2647.94	72.1057	0.0	5.0	1.0	0.0	0.0	2.0	Bitter	0
150	150.0	2.779	47.443999999999996	"6
12
8
8
12
12
8
33
12
6
6"	"2.235
0.736
1.305
1.222
0.561
-2.9e-002
1.016
9.709
0.65
2.212
2.212"	"0
0
0
0
0
0
3
0
3
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.66
0
3.544
0
0
0
1.918
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.709
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	5477.4	156.265	0.0	11.0	1.0	1.0	1.0	1.0	Bitter	0
151	151.0	5.718	88.806	"6
8
8
8
8
15
10
16
11
11
11
11
11
8
35
15
34
8
12
6
6"	"2.197
1.2
1.214
1.149
0.997
1.2
2.151
1.17
2.079
2.028
2.01
2.028
2.079
0.42
5.41
-9.8e-002
11.69
0.493
0.346
2.03
2.03"	"0
0
0
0
0
0
3
0
6
0
1
5
1
0
0
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
6.259
0
5.476
0
2.151
10.224
0.346
0
0
1.103
1.17
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.69
5.41
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	11809.4	288.42400000000004	1.0	21.0	2.0	0.0	1.0	10.0	Bitter	0
152	152.0	1.841	39.827	"6
8
8
8
12
35
8
12
35
6"	"2.178
1.219
1.205
1.056
9.2e-002
5.345
0.772
0.307
5.441
2.047"	"0
0
0
0
0
0
2
0
4
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.226
0
4.254
0
0
0
0.399
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.786
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4795.68	144.211	0.0	10.0	2.0	0.0	1.0	3.0	Bitter	9
153	153.0	1.925	47.075	"6
8
35
15
34
12
6
49
49
6"	"1.813
0.47
4.783
-0.124
10.876
-4.7e-002
1.846
1.521
1.579
1.944"	"0
0
0
0
0
0
3
0
1
0
0
0
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
5.605
0
0.47
0
0
0
-4.7e-002
0
0
-0.124
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.876
4.783
0
0
0
0
0
0
0
0
0
0
0
0
0
3.101
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7389.26	180.28799999999998	0.0	10.0	4.0	0.0	0.0	5.0	Bitter	10
154	154.0	0.0	26.515	"8
8
12
35
8
8
33"	"1.116
1.038
0.152
5.052
0.838
0.194
8.441"	"0
0
0
0
0
0
0
0
4
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
3.187
0
0
0
0.152
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.441
0
5.052
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	3255.9	102.132	0.0	7.0	2.0	1.0	1.0	1.0	Bitter	12
155	155.0	4.177	58.723	"7
10
8
8
8
8
8
8
8
8
8
15
34
33"	"3.679
1.965
1.124
1.248
1.282
1.278
1.246
1.181
1.063
0.835
0.329
-0.671
10.197
8.403"	"0
0
0
0
0
0
0
1
9
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
3.679
9.591
0
1.965
0
0
0
0
-0.671
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.403
10.197
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7413.46	198.30200000000002	0.0	14.0	2.0	1.0	0.0	10.0	Bitter	10
156	156.0	3.759	63.825	"6
15
10
8
8
15
10
8
8
15
34
6
6
6"	"2.119
1.376
2.252
1.115
1.114
1.392
2.18
0.898
0.68
0.276
10.689
1.645
2.137
2.119"	"0
0
0
0
0
0
4
0
4
0
2
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.022
0
3.809
0
4.433
0
0
0
0
3.045
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.689
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7896.56	194.313	0.0	14.0	1.0	0.0	0.0	6.0	Bitter	11
157	157.0	2.925	59.605	"6
16
11
16
16
36
6
49
15
34
8
12
6
6"	"1.892
0.863
1.914
0.952
0.837
5.347
1.886
1.286
0.212
11.505
0.619
0.419
2.047
2.047"	"0
0
0
0
0
0
4
0
1
0
0
1
1
0
0
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
7.874
0
0.619
0
0
1.914
0.419
0
0
0.212
2.653
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.505
0
5.347
0
0
0
0
0
0
0
0
0
0
0
0
1.286
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	8759.08	212.30900000000003	1.0	14.0	2.0	0.0	1.0	4.0	Bitter	5
158	158.0	2.0540000000000003	41.535	"33
15
34
16
36
17
11
11
11
11
17
11"	"8.592
-1.036
10.476
-1.8e-002
5.029
0.606
1.737
1.803
1.836
1.81
0.814
1.511"	"0
0
0
0
0
0
0
0
0
0
0
5
0
0
0
1
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
0
0
0
0
0
8.699
0
0
0
-1.036
-1.8e-002
1.421
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8.592
10.476
0
5.029
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6880.88	162.142	2.0	12.0	2.0	1.0	2.0	1.0	Bitter	5
159	159.0	2.0780000000000003	33.506	"6
15
10
8
47
6"	"2.065
1.338
2.072
0.863
3.983
2.065"	"0
0
0
0
0
0
2
0
1
0
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.131
0
0.863
0
2.072
0
0
0
0
1.338
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3.983
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4706.7	102.198	0.0	6.0	1.0	1.0	0.0	1.0	Bitter	0
160	160.0	2.355	53.163999999999994	"6
8
35
15
34
8
35
16
11
11
16
11
11
6"	"1.767
0.385
4.723
-0.34
10.936
-3.1e-002
5.2
0.684
1.827
1.931
1.16
1.931
1.827
1.995"	"0
0
0
0
0
0
2
0
2
0
0
4
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
3.762
0
0.354
0
0
7.517
0
0
0
-0.34
1.844
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.936
9.924
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	7733.52	194.227	1.0	14.0	3.0	0.0	1.0	5.0	Bitter	0
161	161.0	1.482	36.561	"6
8
12
6
15
34
15
34
35
6"	"1.852
0.674
-0.216
1.707
-0.44
10.83
-0.742
10.54
4.246
1.21"	"0
0
0
0
0
0
3
0
1
0
0
0
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
4.771
0
0.674
0
0
0
-0.216
0
0
-1.182
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21.37
4.246
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	4986.66	144.168	0.0	10.0	3.0	0.0	0.0	4.0	Bitter	1
162	162.0	2.838	54.321999999999996	"6
8
18
18
12
8
8
18
8
6
6
6
33"	"2.132
0.909
-0.414
0.133
0.752
1.325
1.227
0.204
1.24
2.282
2.255
2.255
10.777"	"0
0
0
0
0
0
4
0
4
0
0
0
1
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	"0
0
0
0
0
0
8.926
0
4.702
0
0
0
0.752
0
0
0
0
0
-7.6e-002
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.777
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0"	0.0	6363.16	182.30200000000002	0.0	13.0	1.0	1.0	2.0	1.0	Bitter	1
